Order_ID,Gender_Category,Product_Line,Product_Name,Size,Units_Sold,MRP,Discount_Applied,Revenue,Order_Date,Sales_Channel,Region,Profit,Revenue_recalc,is_return,year,month,day,day_of_week,profit_margin,revenue_per_unit
2215,Men,Basketball,Zoom Freak,XL,3,7357.98,0.36,0.00,2024-12-16,Online,Kolkata,3254.06,14127.32,False,2024,12,16,Monday,0.23,4709.11
2216,Women,Lifestyle,Air Force 1,M,1,3111.62,0.00,0.00,2024-08-01,Online,Hyderabad,2617.56,3111.62,False,2024,8,1,Thursday,0.84,3111.62
2217,Women,Lifestyle,Waffle One,L,2,3378.39,0.00,0.00,2025-04-15,Retail,Delhi,2190.84,8445.96,False,2025,4,15,Tuesday,0.26,4222.98
2218,Kids,Soccer,Premier III,S,2,8412.75,0.00,0.00,2024-07-21,Online,Bangalore,1440.02,16825.49,False,2024,7,21,Sunday,0.09,8412.75
2220,Kids,Training,SuperRep Go,M,1,2823.65,0.00,0.00,2024-09-09,Online,Kolkata,890.14,2823.65,False,2024,9,9,Monday,0.32,2823.65
2221,Kids,Lifestyle,Waffle One,L,2,3375.97,0.00,0.00,2024-01-06,Retail,Mumbai,-297.05,6751.94,False,2024,1,6,Saturday,-0.04,3375.97
2222,Men,Training,ZoomX Invincible,XL,2,8897.19,0.11,15837.00,2024-12-21,Retail,Mumbai,2821.69,15837.00,False,2024,12,21,Saturday,0.18,7918.50
2225,Kids,Basketball,Kyrie Flytrap,L,2,7168.88,0.00,0.00,2025-04-19,Retail,Hyderabad,1136.63,14337.76,False,2025,4,19,Saturday,0.08,7168.88
2226,Women,Basketball,Zoom Freak,M,2,6165.64,0.31,0.00,2025-06-28,Online,Delhi,-131.04,8508.58,False,2025,6,28,Saturday,-0.02,4254.29
2228,Kids,Basketball,Zoom Freak,L,2,9382.15,0.00,0.00,2024-08-22,Online,Kolkata,-127.34,23455.38,False,2024,8,22,Thursday,-0.01,11727.69
2229,Men,Running,Air Zoom,XL,1,7143.23,0.00,0.00,2025-03-26,Retail,Mumbai,3284.36,7143.23,False,2025,3,26,Wednesday,0.46,7143.23
2230,Kids,Lifestyle,Dunk Low,L,4,6202.99,0.00,0.00,2024-07-26,Online,Bangalore,781.56,24811.96,False,2024,7,26,Friday,0.03,6202.99
2232,Women,Running,Free RN,XL,2,2149.28,0.32,0.00,2024-11-17,Online,Kolkata,2409.87,2923.02,False,2024,11,17,Sunday,0.82,1461.51
2234,Men,Training,Flex Trainer,L,4,6189.10,0.00,24756.40,2024-12-21,Retail,Bangalore,2085.62,24756.40,False,2024,12,21,Saturday,0.08,6189.10
2042,Men,Basketball,Kyrie Flytrap,L,1,5254.47,0.00,0.00,2025-02-26,Retail,Bangalore,2459.63,5254.47,False,2025,2,26,Wednesday,0.47,5254.47
2236,Men,Soccer,Mercurial Superfly,M,1,7457.12,0.00,0.00,2024-12-10,Online,Delhi,880.62,11185.68,False,2024,12,10,Tuesday,0.08,11185.68
2237,Kids,Training,Metcon 7,M,2,5089.88,0.00,0.00,2025-06-26,Online,Mumbai,-238.18,10179.76,False,2025,6,26,Thursday,-0.02,5089.88
2238,Kids,Training,SuperRep Go,M,3,4348.86,0.00,0.00,2024-10-14,Online,Delhi,662.02,13046.58,False,2024,10,14,Monday,0.05,4348.86
2239,Men,Training,SuperRep Go,XL,1,5319.24,0.00,0.00,2024-08-04,Online,Kolkata,1750.71,5319.24,False,2024,8,4,Sunday,0.33,5319.24
2240,Kids,Basketball,Air Jordan,M,2,9520.50,0.48,0.00,2025-01-22,Retail,Kolkata,-928.85,9901.32,False,2025,1,22,Wednesday,-0.09,4950.66
2241,Women,Soccer,Tiempo Legend,XL,4,9662.04,0.00,0.00,2025-02-19,Online,Hyderabad,-233.74,38648.16,False,2025,2,19,Wednesday,-0.01,9662.04
2243,Men,Lifestyle,Blazer Mid,L,3,9747.58,0.00,0.00,2024-07-11,Retail,Delhi,266.31,29242.74,False,2024,7,11,Thursday,0.01,9747.58
2244,Kids,Training,Metcon 7,L,2,3730.58,0.00,0.00,2024-10-14,Online,Delhi,1904.11,7461.16,False,2024,10,14,Monday,0.26,3730.58
2245,Kids,Running,React Infinity,M,3,4128.35,0.00,0.00,2025-04-16,Online,Pune,-290.33,12385.05,False,2025,4,16,Wednesday,-0.02,4128.35
2247,Women,Training,Metcon 7,M,2,6991.93,0.00,0.00,2024-08-16,Online,Mumbai,-1158.15,13983.86,False,2024,8,16,Friday,-0.08,6991.93
2248,Men,Training,Metcon 7,M,4,8249.96,0.24,25079.88,2024-01-16,Online,Bangalore,1625.14,25079.88,False,2024,1,16,Tuesday,0.06,6269.97
2249,Men,Training,Flex Trainer,M,3,7730.77,0.00,0.00,2024-05-28,Online,Delhi,-692.94,27057.69,False,2024,5,28,Tuesday,-0.03,9019.23
2250,Men,Basketball,Kyrie Flytrap,XL,4,4527.64,0.00,0.00,2024-10-01,Retail,Pune,821.13,18110.56,False,2024,10,1,Tuesday,0.05,4527.64
2046,Men,Basketball,Air Jordan,XL,2,9593.65,0.00,0.00,2025-11-01,Online,Hyderabad,1592.50,19187.30,False,2025,11,1,Saturday,0.08,9593.65
2252,Women,Running,Free RN,L,2,8204.14,0.00,0.00,2025-04-07,Retail,Delhi,934.87,16408.28,False,2025,4,7,Monday,0.06,8204.14
2255,Kids,Basketball,LeBron 20,XL,2,2222.55,0.84,0.00,2025-04-06,Retail,Mumbai,586.56,711.22,False,2025,4,6,Sunday,0.82,355.61
2256,Men,Soccer,Phantom GT,L,2,6489.35,0.00,0.00,2025-03-30,Online,Hyderabad,3175.83,12978.70,False,2025,3,30,Sunday,0.24,6489.35
2257,Men,Basketball,Kyrie Flytrap,XL,1,5635.54,0.00,0.00,2025-02-09,Online,Mumbai,-365.42,5635.54,False,2025,2,9,Sunday,-0.06,5635.54
2258,Women,Lifestyle,Dunk Low,L,3,6500.61,0.39,0.00,2023-11-21,Online,Mumbai,2824.70,11896.12,False,2023,11,21,Tuesday,0.24,3965.37
2259,Women,Soccer,Mercurial Superfly,M,2,4262.63,0.00,0.00,2024-10-20,Retail,Delhi,2323.89,10656.58,False,2024,10,20,Sunday,0.22,5328.29
2260,Women,Lifestyle,Dunk Low,M,2,8546.90,0.00,0.00,2024-12-12,Retail,Pune,-352.18,17093.80,False,2024,12,12,Thursday,-0.02,8546.90
2261,Women,Training,ZoomX Invincible,M,2,2503.60,0.54,0.00,2024-04-10,Retail,Pune,1574.74,2879.14,False,2024,4,10,Wednesday,0.55,1439.57
2264,Men,Training,ZoomX Invincible,L,4,5622.32,0.00,22489.28,2024-04-22,Retail,Bangalore,1248.25,22489.28,False,2024,4,22,Monday,0.06,5622.32
2265,Women,Soccer,Premier III,S,4,2422.97,0.00,0.00,2024-11-23,Retail,Delhi,-67.74,9691.88,False,2024,11,23,Saturday,-0.01,2422.97
2266,Women,Basketball,LeBron 20,L,3,3263.64,0.00,0.00,2025-07-19,Retail,Kolkata,3475.59,9790.92,False,2025,7,19,Saturday,0.35,3263.64
2268,Men,Soccer,Mercurial Superfly,M,3,7330.81,0.00,0.00,2023-11-16,Online,Kolkata,518.71,21992.43,False,2023,11,16,Thursday,0.02,7330.81
2269,Women,Training,ZoomX Invincible,L,4,6424.32,0.00,0.00,2024-07-14,Retail,Mumbai,-405.26,25697.28,False,2024,7,14,Sunday,-0.02,6424.32
2270,Men,Running,React Infinity,XL,1,6077.13,0.00,0.00,2025-06-06,Retail,Pune,3088.25,6077.13,False,2025,6,6,Friday,0.51,6077.13
2271,Kids,Lifestyle,Waffle One,M,2,5116.58,0.07,0.00,2024-05-03,Retail,Delhi,1293.94,11896.05,False,2024,5,3,Friday,0.11,5948.02
2038,Women,Training,ZoomX Invincible,XL,1,7338.57,0.00,0.00,2024-10-21,Retail,Delhi,3680.24,7338.57,False,2024,10,21,Monday,0.50,7338.57
2274,Women,Training,Metcon 7,S,4,6077.13,0.45,0.00,2025-06-13,Online,Bangalore,2561.89,13369.69,False,2025,6,13,Friday,0.19,3342.42
2277,Kids,Basketball,LeBron 20,M,2,3682.84,0.00,0.00,2024-12-28,Online,Hyderabad,3967.77,7365.68,False,2024,12,28,Saturday,0.54,3682.84
2278,Men,Training,SuperRep Go,L,3,4004.40,0.00,0.00,2025-07-03,Retail,Pune,3638.15,12013.20,False,2025,7,3,Thursday,0.30,4004.40
2279,Women,Lifestyle,Blazer Mid,S,1,6469.59,0.00,0.00,2024-08-03,Retail,Mumbai,766.72,6469.59,False,2024,8,3,Saturday,0.12,6469.59
2281,Kids,Lifestyle,Waffle One,M,2,5745.52,0.00,0.00,2025-07-13,Retail,Kolkata,1753.48,11491.04,False,2025,7,13,Sunday,0.15,5745.52
2282,Men,Running,Free RN,L,4,2553.29,0.26,0.00,2024-11-14,Retail,Mumbai,-1002.46,7557.74,False,2024,11,14,Thursday,-0.13,1889.43
2283,Men,Soccer,Mercurial Superfly,L,1,8504.98,0.00,0.00,2024-08-21,Retail,Delhi,468.59,8504.98,False,2024,8,21,Wednesday,0.06,8504.98
2284,Kids,Soccer,Mercurial Superfly,M,3,6077.13,0.53,0.00,2024-08-10,Online,Kolkata,1370.01,8568.75,False,2024,8,10,Saturday,0.16,2856.25
2286,Women,Lifestyle,Waffle One,L,2,4495.47,0.00,0.00,2024-10-16,Online,Bangalore,2419.09,8990.94,False,2024,10,16,Wednesday,0.27,4495.47
2287,Women,Running,React Infinity,M,3,8500.65,0.00,0.00,2024-10-01,Online,Mumbai,-650.68,25501.95,False,2024,10,1,Tuesday,-0.03,8500.65
2288,Women,Training,ZoomX Invincible,M,2,9213.58,0.25,0.00,2024-08-24,Retail,Hyderabad,1570.91,13820.37,False,2024,8,24,Saturday,0.11,6910.18
2290,Women,Training,Flex Trainer,L,2,6465.53,0.00,0.00,2024-10-20,Online,Kolkata,546.66,12931.06,False,2024,10,20,Sunday,0.04,6465.53
2292,Women,Running,Free RN,M,2,4690.15,0.00,0.00,2024-05-11,Online,Kolkata,1192.50,9380.30,False,2024,5,11,Saturday,0.13,4690.15
2293,Women,Basketball,Air Jordan,XL,3,5663.94,0.00,0.00,2025-05-13,Retail,Mumbai,2525.87,16991.82,False,2025,5,13,Tuesday,0.15,5663.94
2012,Women,Soccer,Phantom GT,L,2,9212.82,0.00,0.00,2024-01-09,Retail,Hyderabad,-914.59,18425.64,False,2024,1,9,Tuesday,-0.05,9212.82
2296,Women,Soccer,Phantom GT,M,1,6077.13,0.00,0.00,2024-08-15,Online,Delhi,-1188.86,6077.13,False,2024,8,15,Thursday,-0.20,6077.13
2297,Kids,Basketball,LeBron 20,M,3,6356.31,0.74,0.00,2024-12-31,Online,Pune,454.97,4957.92,False,2024,12,31,Tuesday,0.09,1652.64
2298,Men,Training,SuperRep Go,L,2,5571.14,0.49,0.00,2025-11-06,Retail,Kolkata,3445.50,5682.56,False,2025,11,6,Thursday,0.61,2841.28
2300,Men,Basketball,Air Jordan,L,3,6331.64,0.78,4178.88,2024-08-17,Retail,Delhi,3380.28,4178.88,False,2024,8,17,Saturday,0.81,1392.96
2301,Men,Soccer,Mercurial Superfly,XL,3,7982.20,0.00,0.00,2024-12-29,Online,Pune,-505.58,27937.70,False,2024,12,29,Sunday,-0.02,9312.57
2303,Kids,Running,Free RN,L,2,2504.09,0.00,0.00,2024-12-24,Retail,Hyderabad,2971.55,5008.18,False,2024,12,24,Tuesday,0.59,2504.09
2304,Men,Training,Flex Trainer,L,2,6983.68,0.00,0.00,2024-11-28,Online,Hyderabad,2055.87,13967.36,False,2024,11,28,Thursday,0.15,6983.68
2305,Kids,Running,Pegasus Turbo,L,2,4803.70,0.08,0.00,2024-10-01,Retail,Mumbai,2794.61,8838.81,False,2024,10,1,Tuesday,0.32,4419.40
2306,Kids,Basketball,Air Jordan,M,1,8267.56,0.29,5869.97,2024-11-10,Retail,Bangalore,476.25,5869.97,False,2024,11,10,Sunday,0.08,5869.97
2307,Women,Running,Free RN,XL,2,9369.10,0.00,0.00,2025-06-18,Retail,Kolkata,2390.70,18738.20,False,2025,6,18,Wednesday,0.13,9369.10
2004,Kids,Lifestyle,Dunk Low,M,4,6077.13,0.60,0.00,2025-02-23,Retail,Bangalore,-276.83,9723.41,False,2025,2,23,Sunday,-0.03,2430.85
2310,Men,Running,Air Zoom,XL,1,5614.96,0.00,0.00,2025-04-02,Online,Kolkata,-1061.45,8422.44,False,2025,4,2,Wednesday,-0.13,8422.44
2026,Women,Training,Flex Trainer,M,4,8421.25,0.26,0.00,2024-09-25,Online,Delhi,495.62,24926.89,False,2024,9,25,Wednesday,0.02,6231.72
2312,Kids,Soccer,Premier III,M,3,8412.75,0.00,0.00,2024-09-30,Online,Bangalore,249.56,29444.61,False,2024,9,30,Monday,0.01,9814.87
2314,Women,Soccer,Mercurial Superfly,M,2,6077.13,0.86,0.00,2024-09-12,Retail,Mumbai,1505.11,1701.60,False,2024,9,12,Thursday,0.88,850.80
2315,Men,Basketball,Kyrie Flytrap,M,2,9149.88,0.71,0.00,2024-12-11,Retail,Hyderabad,143.06,5306.93,False,2024,12,11,Wednesday,0.03,2653.47
2316,Men,Soccer,Phantom GT,M,1,7398.98,0.39,0.00,2024-12-10,Retail,Delhi,3862.60,4513.38,False,2024,12,10,Tuesday,0.86,4513.38
2317,Men,Training,Flex Trainer,M,2,9695.44,0.00,0.00,2024-09-13,Online,Kolkata,32.45,19390.88,False,2024,9,13,Friday,0.00,9695.44
2318,Men,Soccer,Phantom GT,L,2,7398.98,0.25,0.00,2025-04-04,Retail,Delhi,1894.17,11098.47,False,2025,4,4,Friday,0.17,5549.23
2320,Kids,Running,Pegasus Turbo,XL,1,4033.28,0.00,0.00,2025-01-23,Retail,Hyderabad,1265.74,4033.28,False,2025,1,23,Thursday,0.31,4033.28
2321,Men,Lifestyle,Dunk Low,M,3,7394.04,0.00,0.00,2024-06-10,Online,Mumbai,-362.47,22182.12,False,2024,6,10,Monday,-0.02,7394.04
2323,Men,Lifestyle,Dunk Low,L,4,6537.29,0.00,0.00,2025-05-01,Online,Bangalore,-453.11,26149.16,False,2025,5,1,Thursday,-0.02,6537.29
2326,Women,Lifestyle,Dunk Low,XL,4,9936.94,0.00,0.00,2024-10-12,Retail,Kolkata,2047.65,39747.76,False,2024,10,12,Saturday,0.05,9936.94
2327,Men,Training,Flex Trainer,XL,4,6640.67,0.00,0.00,2025-03-21,Retail,Delhi,3402.41,26562.68,False,2025,3,21,Friday,0.13,6640.67
2328,Men,Lifestyle,Waffle One,S,2,6449.46,0.29,9158.23,2024-09-11,Online,Mumbai,39.69,9158.23,False,2024,9,11,Wednesday,0.00,4579.12
2329,Men,Basketball,Kyrie Flytrap,L,4,4981.26,0.00,0.00,2025-05-06,Online,Mumbai,1833.07,19925.04,False,2025,5,6,Tuesday,0.09,4981.26
2330,Women,Training,Flex Trainer,XL,3,5459.99,0.06,0.00,2024-10-22,Online,Mumbai,-648.08,17963.37,False,2024,10,22,Tuesday,-0.04,5987.79
2331,Kids,Basketball,Kyrie Flytrap,L,2,9023.07,0.00,0.00,2024-11-23,Retail,Mumbai,-304.92,18046.14,False,2024,11,23,Saturday,-0.02,9023.07
2333,Kids,Running,Free RN,L,1,4638.25,0.00,0.00,2025-01-23,Online,Hyderabad,-614.06,4638.25,False,2025,1,23,Thursday,-0.13,4638.25
2334,Women,Training,SuperRep Go,L,4,3905.11,0.82,0.00,2024-06-06,Retail,Mumbai,-80.25,2811.68,False,2024,6,6,Thursday,-0.03,702.92
2336,Kids,Soccer,Mercurial Superfly,M,4,8482.43,0.00,0.00,2023-10-22,Online,Pune,3854.71,33929.72,False,2023,10,22,Sunday,0.11,8482.43
2337,Women,Training,SuperRep Go,L,4,7574.10,0.00,0.00,2024-10-17,Online,Pune,3186.84,30296.40,False,2024,10,17,Thursday,0.11,7574.10
2338,Women,Soccer,Premier III,XL,4,2422.97,0.00,0.00,2024-12-10,Retail,Delhi,3529.93,9691.88,False,2024,12,10,Tuesday,0.36,2422.97
2339,Women,Basketball,LeBron 20,L,4,3263.64,0.00,0.00,2024-01-08,Retail,Kolkata,3196.02,13054.56,False,2024,1,8,Monday,0.24,3263.64
2340,Women,Running,Free RN,S,3,5620.64,0.91,0.00,2024-08-07,Online,Mumbai,-425.99,1517.57,False,2024,8,7,Wednesday,-0.28,505.86
2341,Women,Lifestyle,Waffle One,L,4,9292.33,0.00,0.00,2025-04-22,Online,Hyderabad,-280.18,37169.32,False,2025,4,22,Tuesday,-0.01,9292.33
2342,Women,Training,Metcon 7,XL,2,4819.76,0.00,0.00,2024-08-19,Retail,Kolkata,3463.09,9639.52,False,2024,8,19,Monday,0.36,4819.76
2346,Men,Soccer,Phantom GT,S,2,6320.59,0.93,0.00,2025-07-11,Retail,Mumbai,324.45,884.88,False,2025,7,11,Friday,0.37,442.44
2347,Men,Training,Flex Trainer,L,1,9653.35,0.00,0.00,2024-09-21,Retail,Bangalore,3511.89,9653.35,False,2024,9,21,Saturday,0.36,9653.35
2348,Kids,Training,Metcon 7,XL,2,6591.41,0.00,0.00,2025-04-29,Retail,Delhi,2604.68,13182.82,False,2025,4,29,Tuesday,0.20,6591.41
2349,Kids,Soccer,Tiempo Legend,L,3,5148.80,0.00,0.00,2023-10-25,Online,Delhi,-902.62,15446.40,False,2023,10,25,Wednesday,-0.06,5148.80
2350,Men,Running,Air Zoom,M,4,8228.88,0.00,0.00,2025-03-21,Retail,Delhi,2494.50,32915.52,False,2025,3,21,Friday,0.08,8228.88
2351,Men,Basketball,LeBron 20,L,3,4179.34,0.00,0.00,2024-07-29,Retail,Pune,2363.69,12538.02,False,2024,7,29,Monday,0.19,4179.34
2352,Men,Basketball,LeBron 20,M,2,9872.08,0.00,0.00,2025-03-24,Online,Bangalore,599.21,19744.16,False,2025,3,24,Monday,0.03,9872.08
2355,Women,Lifestyle,Waffle One,L,1,4233.61,0.00,0.00,2024-07-26,Retail,Bangalore,-887.83,4233.61,False,2024,7,26,Friday,-0.21,4233.61
2356,Men,Basketball,Air Jordan,L,2,5484.20,0.00,0.00,2025-02-17,Retail,Pune,543.26,10968.41,False,2025,2,17,Monday,0.05,5484.20
2357,Women,Lifestyle,Air Force 1,M,1,6640.07,0.00,0.00,2025-04-28,Retail,Bangalore,-1199.32,6640.07,False,2025,4,28,Monday,-0.18,6640.07
2358,Men,Basketball,LeBron 20,M,4,6077.13,0.00,0.00,2025-02-24,Online,Pune,1819.60,24308.52,False,2025,2,24,Monday,0.07,6077.13
2362,Women,Lifestyle,Blazer Mid,XL,2,8359.07,0.00,0.00,2024-12-09,Online,Bangalore,3817.26,16718.14,False,2024,12,9,Monday,0.23,8359.07
2363,Kids,Running,Pegasus Turbo,XL,1,5419.15,0.00,0.00,2025-01-07,Retail,Hyderabad,-597.61,5419.15,False,2025,1,7,Tuesday,-0.11,5419.15
2364,Women,Lifestyle,Dunk Low,M,2,6077.13,0.27,0.00,2024-03-22,Online,Delhi,1414.23,8872.61,False,2024,3,22,Friday,0.16,4436.30
2365,Women,Running,React Infinity,L,4,9625.95,0.00,0.00,2024-08-17,Online,Hyderabad,3555.61,38503.82,False,2024,8,17,Saturday,0.09,9625.95
2366,Kids,Lifestyle,Waffle One,M,2,5453.77,0.63,0.00,2025-05-08,Retail,Bangalore,3737.47,4035.79,False,2025,5,8,Thursday,0.93,2017.89
2367,Kids,Lifestyle,Dunk Low,XL,4,6202.99,0.84,3969.91,2024-11-12,Online,Bangalore,-202.12,3969.91,False,2024,11,12,Tuesday,-0.05,992.48
2368,Women,Lifestyle,Waffle One,L,2,5582.98,0.00,0.00,2023-08-04,Retail,Delhi,2369.28,13957.45,False,2023,8,4,Friday,0.17,6978.72
2370,Men,Running,Pegasus Turbo,L,2,3315.29,0.00,0.00,2025-02-04,Online,Delhi,867.37,6630.58,False,2025,2,4,Tuesday,0.13,3315.29
2371,Kids,Training,Flex Trainer,M,1,5732.59,0.05,0.00,2025-04-15,Online,Kolkata,3424.65,5445.96,False,2025,4,15,Tuesday,0.63,5445.96
2372,Men,Running,Free RN,XL,2,7624.86,0.00,0.00,2025-05-23,Online,Kolkata,3365.96,15249.72,False,2025,5,23,Friday,0.22,7624.86
2373,Women,Lifestyle,Air Force 1,XL,2,8637.25,0.35,0.00,2024-09-22,Retail,Kolkata,2738.82,11228.43,False,2024,9,22,Sunday,0.24,5614.21
2376,Men,Lifestyle,Dunk Low,XL,2,3718.82,0.88,0.00,2024-10-03,Online,Delhi,-234.66,892.52,False,2024,10,3,Thursday,-0.26,446.26
2377,Men,Basketball,LeBron 20,L,4,4393.51,0.00,0.00,2025-02-07,Online,Mumbai,2438.24,17574.02,False,2025,2,7,Friday,0.14,4393.51
2379,Men,Lifestyle,Air Force 1,L,4,6077.13,0.00,0.00,2024-04-09,Online,Mumbai,3289.77,24308.52,False,2024,4,9,Tuesday,0.14,6077.13
2380,Men,Soccer,Phantom GT,M,1,7932.85,0.00,0.00,2024-09-12,Retail,Delhi,2707.27,7932.85,False,2024,9,12,Thursday,0.34,7932.85
2381,Kids,Lifestyle,Dunk Low,M,3,4834.65,0.00,14503.95,2024-10-12,Retail,Pune,213.96,14503.95,False,2024,10,12,Saturday,0.01,4834.65
2382,Men,Lifestyle,Waffle One,L,4,6547.03,0.00,0.00,2024-03-09,Retail,Mumbai,787.42,26188.14,False,2024,3,9,Saturday,0.03,6547.03
2384,Women,Training,SuperRep Go,L,3,2070.97,0.00,6212.91,2024-05-09,Online,Delhi,42.89,6212.91,False,2024,5,9,Thursday,0.01,2070.97
2385,Men,Training,Metcon 7,L,2,6077.13,0.00,0.00,2024-03-10,Retail,Delhi,1443.09,12154.26,False,2024,3,10,Sunday,0.12,6077.13
2386,Men,Basketball,Kyrie Flytrap,M,3,2271.77,0.00,0.00,2025-07-13,Online,Pune,2029.55,6815.31,False,2025,7,13,Sunday,0.30,2271.77
2387,Women,Basketball,Kyrie Flytrap,M,3,6077.13,0.00,0.00,2024-09-21,Online,Pune,1042.09,18231.39,False,2024,9,21,Saturday,0.06,6077.13
2388,Kids,Running,Air Zoom,L,1,5321.46,0.00,0.00,2024-09-02,Retail,Bangalore,2587.26,5321.46,False,2024,9,2,Monday,0.49,5321.46
2002,Women,Training,ZoomX Invincible,XL,4,6820.42,0.00,0.00,2024-10-03,Retail,Kolkata,3842.85,27281.68,False,2024,10,3,Thursday,0.14,6820.42
2392,Kids,Basketball,Zoom Freak,XL,3,8631.03,0.00,0.00,2025-05-26,Retail,Bangalore,1356.18,25893.09,False,2025,5,26,Monday,0.05,8631.03
2050,Kids,Training,ZoomX Invincible,L,2,6077.13,0.00,0.00,2024-06-08,Retail,Hyderabad,4.76,12154.26,False,2024,6,8,Saturday,0.00,6077.13
2394,Kids,Lifestyle,Air Force 1,XL,3,5439.81,0.20,0.00,2023-08-18,Online,Delhi,-133.03,13055.54,False,2023,8,18,Friday,-0.01,4351.85
2395,Kids,Soccer,Premier III,XL,1,5366.19,0.00,0.00,2025-07-08,Online,Pune,85.00,5366.19,False,2025,7,8,Tuesday,0.02,5366.19
2396,Men,Basketball,Air Jordan,L,2,5967.92,0.03,0.00,2025-09-06,Retail,Pune,859.93,11577.76,False,2025,9,6,Saturday,0.07,5788.88
2397,Men,Soccer,Phantom GT,XL,2,6320.59,0.00,0.00,2023-12-27,Retail,Mumbai,3996.96,12641.18,False,2023,12,27,Wednesday,0.32,6320.59
2025,Kids,Training,ZoomX Invincible,XL,4,6743.07,0.00,0.00,2024-10-09,Online,Pune,-277.41,26972.28,False,2024,10,9,Wednesday,-0.01,6743.07
2402,Kids,Running,React Infinity,M,3,6437.85,0.00,0.00,2025-03-09,Online,Mumbai,1231.30,19313.55,False,2025,3,9,Sunday,0.06,6437.85
2403,Women,Running,React Infinity,XL,3,4885.29,0.00,0.00,2024-08-24,Retail,Delhi,1309.54,14655.87,False,2024,8,24,Saturday,0.09,4885.29
2404,Men,Lifestyle,Blazer Mid,XL,3,6077.13,0.09,0.00,2024-01-25,Online,Pune,-501.36,16590.56,False,2024,1,25,Thursday,-0.03,5530.19
2405,Men,Basketball,Kyrie Flytrap,S,1,3953.13,0.00,0.00,2024-11-17,Online,Kolkata,69.95,3953.13,False,2024,11,17,Sunday,0.02,3953.13
2406,Men,Training,Metcon 7,L,4,6458.72,0.00,0.00,2023-09-17,Online,Mumbai,402.00,25834.88,False,2023,9,17,Sunday,0.02,6458.72
2407,Kids,Running,Free RN,S,2,9193.15,0.00,0.00,2023-12-30,Online,Kolkata,521.77,18386.30,False,2023,12,30,Saturday,0.03,9193.15
2408,Men,Soccer,Premier III,XL,1,7323.53,0.00,0.00,2024-10-09,Retail,Bangalore,1731.86,7323.53,False,2024,10,9,Wednesday,0.24,7323.53
2409,Men,Basketball,Zoom Freak,M,3,9153.02,0.00,0.00,2025-01-19,Retail,Bangalore,2993.72,27459.06,False,2025,1,19,Sunday,0.11,9153.02
2410,Kids,Basketball,Air Jordan,L,3,9405.77,0.00,0.00,2025-03-27,Retail,Hyderabad,1344.49,28217.31,False,2025,3,27,Thursday,0.05,9405.77
2025,Men,Lifestyle,Blazer Mid,L,1,8903.17,0.00,0.00,2024-10-19,Retail,Kolkata,3808.81,8903.17,False,2024,10,19,Saturday,0.43,8903.17
2412,Kids,Lifestyle,Blazer Mid,XL,1,4920.30,0.14,4231.46,2024-10-13,Retail,Mumbai,1135.72,4231.46,False,2024,10,13,Sunday,0.27,4231.46
2413,Men,Training,Flex Trainer,XL,3,7005.67,0.15,17864.46,2025-01-03,Retail,Kolkata,2329.98,17864.46,False,2025,1,3,Friday,0.13,5954.82
2414,Women,Basketball,Air Jordan,XL,2,8141.80,0.00,0.00,2024-01-25,Online,Hyderabad,-829.35,16283.60,False,2024,1,25,Thursday,-0.05,8141.80
2415,Women,Running,Free RN,M,3,6178.39,0.00,0.00,2024-07-22,Retail,Bangalore,73.75,18535.17,False,2024,7,22,Monday,0.00,6178.39
2416,Kids,Soccer,Mercurial Superfly,M,3,6245.23,0.00,18735.69,2024-12-14,Retail,Mumbai,3485.64,18735.69,False,2024,12,14,Saturday,0.19,6245.23
2417,Men,Lifestyle,Dunk Low,M,4,8293.38,0.00,0.00,2024-12-29,Retail,Bangalore,1727.06,33173.52,False,2024,12,29,Sunday,0.05,8293.38
2418,Men,Soccer,Phantom GT,XL,2,9288.75,0.54,0.00,2025-04-29,Retail,Mumbai,3110.43,8545.65,False,2025,4,29,Tuesday,0.36,4272.82
2419,Men,Lifestyle,Dunk Low,L,2,8738.99,0.47,0.00,2024-07-14,Online,Hyderabad,2868.49,9263.33,False,2024,7,14,Sunday,0.31,4631.66
2420,Kids,Basketball,Zoom Freak,M,3,8426.54,0.00,0.00,2024-04-11,Online,Hyderabad,1664.60,25279.62,False,2024,4,11,Thursday,0.07,8426.54
2421,Women,Running,React Infinity,M,2,8136.39,0.00,0.00,2025-03-10,Retail,Pune,3398.15,16272.78,False,2025,3,10,Monday,0.21,8136.39
2422,Kids,Soccer,Tiempo Legend,L,4,4277.51,0.00,0.00,2024-07-23,Retail,Mumbai,3044.66,17110.04,False,2024,7,23,Tuesday,0.18,4277.51
2025,Kids,Training,Flex Trainer,L,4,4554.97,0.00,0.00,2025-03-05,Retail,Hyderabad,2802.10,18219.88,False,2025,3,5,Wednesday,0.15,4554.97
2424,Women,Basketball,Air Jordan,L,1,7634.65,0.00,0.00,2024-01-08,Online,Kolkata,1749.80,7634.65,False,2024,1,8,Monday,0.23,7634.65
2425,Kids,Training,ZoomX Invincible,XL,2,7882.99,0.38,0.00,2024-12-30,Online,Bangalore,3058.78,9774.90,False,2024,12,30,Monday,0.31,4887.45
2426,Kids,Lifestyle,Dunk Low,M,2,2278.67,0.56,0.00,2025-05-03,Retail,Pune,-72.52,2005.23,False,2025,5,3,Saturday,-0.04,1002.61
